1601099;1619285;1592668
1602469;1620622;1594023
1602785;1620944;1594340
1602409;1620553;1593864
1603016;1621144;1594482
1604716;1622863;1596235
1607306;1625520;1598907
1611073;1629332;1602707
1613361;1631636;1604991
1613707;1631938;1605282
1613499;1631669;1605046
1612178;1630279;1603634
1611236;1629311;1602678
1611776;1629884;1603278
1612658;1630799;1604184
1614352;1632588;1605979
1616094;1634309;1607728
1616292;1634421;1607854
1615063;1633211;1606584
1612043;1630110;1603444
1608782;1626830;1600139
1607284;1625419;1598726
1606643;1624804;1598163
1607102;1625317;1598655
1607941;1626169;1599508
1607010;1625148;1598511
1605175;1623258;1596606
1602587;1620668;1593977
1598728;1616766;1590110
1595964;1614049;1587343
1595185;1613302;1586637
1595626;1613791;1587138
1597097;1615299;1588679
1597918;1616106;1589480
1597201;1615371;1588726
1595709;1613822;1587186
1593341;1611444;1584724
1591703;1609769;1583078
1591489;1609624;1582922
1591958;1610127;1583465
1593930;1612183;1585559
1595934;1614157;1587552
1596250;1614393;1587795
1595750;1613848;1587228
1593877;1611978;1585298
1591455;1609552;1582873
1590923;1609029;1582362
1591683;1609803;1583158
1593221;1611399;1584783
1595230;1613451;1586890
1596144;1614360;1587742
1595846;1614030;1587362
1594508;1612663;1586011
1592276;1610331;1583691
1591068;1609135;1582459
1591151;1609273;1582587
1592292;1610456;1583778
1594496;1612693;1586055
1594625;1612844;1586158
1592736;1610901;1584214
1590981;1609131;1582456
1588804;1606886;1580210
1588071;1606123;1579451
1590486;1608608;1581955
1596277;1614496;1587908
1605742;1624042;1597452
1618194;1636593;1610026
1631641;1650056;1623542
1645586;1663969;1637494
1659451;1677788;1651313
1673096;1691444;1664888
1687564;1705961;1679293
1701098;1719586;1692747
1712679;1731381;1704201
1721296;1740209;1712724
1723586;1742516;1714893
1720266;1738982;1711521
1711791;1730168;1702909
1698288;1716312;1689259
1682621;1700434;1673576
1666811;1684623;1657843
1651224;1669076;1642338
1636966;1654886;1628156
1624076;1642026;1615315
1611748;1629688;1602979
1601308;1619269;1592533
1592308;1610261;1583529
1586194;1604136;1577406
1583474;1601484;1574803
1582766;1600823;1574203
1584443;1602583;1575972
1587158;1605359;1578766
1588694;1606906;1580261
1589565;1607737;1581126
1589482;1607616;1580980
1588466;1606571;1579903
1588903;1607013;1580351
1590548;1608634;1581976
1592446;1610586;1583924
1594796;1613018;1586401
1596071;1614279;1587651
1596071;1614215;1587628
1594967;1613116;1586467
1592783;1610878;1584155
1591370;1609454;1582692
1591366;1609469;1582780
1592339;1610486;1583829
1594760;1612964;1586340
1596422;1614639;1588003
1596273;1614454;1587763
1595559;1613711;1587036
1593708;1611799;1585117
1591756;1609790;1583116
1591381;1609438;1582820
1592019;1610104;1583515
1593741;1611858;1585268
1595896;1614092;1587476
1596710;1614900;1588259
1596078;1614244;1587643
1594368;1612457;1585833
1593084;1611168;1584523
1594599;1612726;1586066
1597311;1615515;1588854
1600814;1619009;1592390
1605129;1623348;1596768
1608287;1626496;1599866
1610062;1628275;1601629
1610924;1629081;1602436
1610242;1628323;1601669
1609959;1628053;1601404
1611651;1629771;1603140
1614057;1632233;1605573
1617193;1635389;1608755
1619893;1638089;1611479
1621015;1639214;1612631
1621301;1639461;1612860
1620615;1638742;1612085
1620019;1638123;1611451
1620684;1638840;1612163
1622029;1640203;1613574
1624631;1642845;1616274
1627718;1645991;1619415
1629041;1647248;1620674
1629014;1647209;1620593
1627798;1645924;1619301
1625529;1643580;1616936
1624411;1642474;1615810
1624699;1642844;1616193
1625716;1643907;1617276
1627363;1645604;1618983
1628350;1646576;1619964
1627916;1646087;1619501
1626229;1644341;1617737
1623048;1641077;1614433
1620307;1638338;1611662
1618864;1636927;1610301
1618382;1636473;1609853
1619138;1637338;1610731
1619344;1637573;1610999
1617591;1635756;1609171
1615047;1633194;1606570
1611254;1629374;1602726
1607041;1625096;1598411
1604550;1622618;1595953
1602999;1621022;1594444
1602341;1620436;1593806
1602631;1620790;1594193
1601975;1620149;1593564
1600033;1618126;1591535
1597206;1615223;1588604
1594147;1612139;1585491
1592622;1610688;1584030
1592441;1610547;1583883
1593105;1611209;1584581
1594957;1613092;1586454
1595974;1614138;1587493
1595754;1613872;1587273
1594954;1613040;1586388
1592619;1610717;1584047
1590660;1608745;1582068
1590748;1608830;1582168
1591969;1610063;1583402
1594143;1612353;1585738
1596251;1614464;1587823
1596789;1614976;1588343
1596279;1614441;1587768
1594559;1612653;1585959
1592623;1610681;1583983
1592000;1610083;1583417
1592206;1610334;1583658
1593641;1611836;1585136
1596077;1614295;1587671
1596933;1615093;1588483
1596434;1614542;1587910
1595099;1613253;1586555
1592759;1610878;1584160
1591634;1609694;1583012
1592165;1610208;1583588
1593130;1611240;1584626
1595068;1613253;1586650
1596710;1614867;1588276
1596910;1615048;1588441
1596003;1614114;1587488
1593733;1611795;1585149
1591974;1610048;1583342
1591782;1609877;1583215
1592653;1610759;1584131
1594699;1612918;1586273
1596645;1614819;1588203
1596721;1614857;1588276
1596258;1614376;1587798
1594775;1612863;1586185
1592588;1610661;1583926
1591782;1609828;1583178
1592233;1610374;1583708
1593629;1611848;1585176
1595852;1614063;1587452
1597003;1615179;1588568
1596622;1614798;1588128
1595088;1613222;1586528
1592880;1610931;1584214
1591895;1609943;1583237
1592068;1610149;1583490
1592894;1611024;1584353
1594998;1613208;1586500
1596603;1614784;1588124
1596654;1614793;1588173
1595934;1614054;1587444
1593801;1611901;1585225
1591678;1609740;1583095
1591571;1609651;1582999
1592551;1610717;1584062
1594337;1612543;1585926
1596138;1614312;1587718
1596640;1614788;1588198
1596116;1614205;1587589
1594611;1612618;1585961
1592568;1610575;1583858
1591703;1609763;1583078
1591886;1610029;1583338
1593316;1611471;1584797
1595733;1613927;1587289
1596751;1614926;1588299
1596289;1614443;1587753
1595177;1613322;1586666
1592995;1611108;1584413
1591687;1609802;1583086
1592183;1610320;1583676
1593953;1612142;1585491
1597189;1615444;1588782
1600515;1618776;1592133
1602529;1620774;1594111
1603584;1621754;1595104
1603375;1621484;1594831
1603329;1621375;1594754
1604642;1622769;1596159
1606690;1624843;1598228
1609774;1627983;1601391
1612855;1631078;1604512
1614113;1632318;1605699
1614509;1632662;1606019
1614202;1632303;1605680
1612800;1630858;1604231
1612359;1630443;1603821
1613135;1631290;1604636
1614338;1632536;1605893
1616346;1634534;1607918
1617475;1635668;1609056
1616764;1634916;1608301
1614706;1632779;1606111
1611579;1629592;1602963
1609298;1627342;1600719
1608199;1626312;1599649
1607664;1625838;1599162
1608317;1626508;1599816
1608593;1626747;1600107
1607165;1625322;1598666
1605032;1623174;1596512
1601576;1619639;1592962
1597909;1615948;1589262
1596343;1614416;1587748
1596203;1614318;1587649
1596948;1615112;1588466
1598080;1616303;1589643
1598137;1616320;1589684
1597318;1615441;1588836
1595582;1613671;1587061
1593309;1611377;1584703
1592124;1610239;1583551
1592204;1610336;1583637
1593483;1611573;1584914
1595968;1614087;1587456
1597114;1615268;1588641
1596706;1614841;1588199
1595753;1613843;1587225
1593733;1611756;1585103
1592139;1610168;1583459
1592224;1610330;1583642
1592976;1611113;1584431
1594725;1612892;1586241
1596410;1614572;1587922
1596838;1614963;1588304
1595991;1614149;1587499
1594054;1612173;1585534
1592111;1610171;1583544
1591776;1609908;1583224
1592433;1610534;1583869
1593984;1612128;1585479
1595217;1613411;1586776
1594221;1612415;1585715
1592406;1610543;1583834
1590679;1608789;1582079
1588743;1606767;1580121
1589093;1607170;1580486
1592940;1611117;1584455
1600513;1618771;1592178
1611523;1629889;1603329
1624520;1642964;1616397
1637926;1656358;1629791
1652079;1670448;1643931
1666082;1684392;1657882
1680235;1698573;1671958
1694576;1713023;1686267
1706763;1725349;1698339
1717262;1736098;1708803
1723317;1742229;1714709
1723139;1741919;1714376
1717502;1736079;1708633
1706601;1724828;1697625
1691743;1709644;1682659
1676173;1693948;1667178
1660503;1678338;1651604
1645109;1662963;1636245
1631273;1649093;1622429
1618688;1636561;1609838
1607257;1625213;1598432
1597653;1615607;1588869
1589695;1607631;1580875
1585091;1603020;1576282
1583330;1601322;1574648
1583750;1601787;1575121
1586121;1604278;1577636
1588266;1606447;1579822
1589181;1607287;1580644
1589798;1607948;1581294
1589477;1607595;1580902
1589167;1607258;1580570
1590189;1608302;1581651
1591551;1609719;1583038
1593575;1611763;1585123
1595753;1613944;1587302
1596559;1614732;1588041
1595963;1614103;1587469
1594136;1612241;1585563
1592179;1610243;1583547
1591769;1609854;1583164
1592283;1610443;1583747
1593733;1611853;1585183
1595857;1613978;1587328
1596508;1614683;1588019
1596170;1614324;1587665
1595318;1613402;1586743
1593172;1611194;1584571
1591703;1609749;1583066
1591931;1610066;1583384
1593040;1611179;1584509
1595021;1613237;1586579
1596456;1614658;1588019
1596358;1614529;1587846
1595329;1613474;1586748
1593778;1611844;1585171
1594023;1612086;1585406
1596199;1614317;1587656
1598980;1617116;1590458
1602820;1620984;1594404
1606919;1625123;1598536
1609387;1627588;1600978
1610641;1628824;1602154
1610632;1628789;1602130
1609908;1628038;1601361
1610883;1629031;1602369
1613158;1631311;1604657
1615716;1633856;1607262
1618478;1636653;1610031
1620370;1638575;1611945
1621189;1639346;1612729
1621223;1639351;1612748
1620319;1638391;1611778
1620252;1638328;1611683
1621452;1639554;1612889
1623338;1641478;1614851
1626218;1644431;1617848
1628406;1646592;1619989
1628792;1646934;1620270
1628531;1646664;1620008
1627089;1645180;1618543
1625260;1643343;1616699
1624881;1643019;1616303
1625382;1643550;1616834
1626485;1644678;1618008
1628049;1646183;1619568
1628236;1646389;1619790
1627079;1645205;1618594
1624580;1642670;1615994
1621555;1639594;1612909
1619694;1637763;1611089
1618881;1637006;1610328
1618683;1636876;1610236
1619174;1637375;1610756
1618518;1636699;1610033
1616468;1634573;1607929
1613626;1631718;1605079
1609410;1627471;1600776
1605711;1623730;1597069
1603824;1621849;1595203
1602624;1620720;1594056
1602193;1620311;1593669
1601729;1619870;1593174
1600382;1618471;1591771
1598465;1616544;1589863
1595963;1614039;1587339
1593841;1611950;1585239
1593168;1611329;1584663
1593404;1611532;1584889
1594846;1613028;1586370
1596883;1615084;1588448
1597346;1615542;1588895
1596675;1614859;1588182
1595218;1613326;1586638
1592912;1610956;1584290
1592003;1610102;1583466
1592615;1610753;1584083
1593611;1611836;1585117
1595249;1613514;1586816
1596371;1614588;1587899
1596358;1614499;1587824
1595418;1613574;1586891
1593408;1611522;1584769
1591984;1610049;1583328
1591970;1610079;1583339
1592817;1610934;1584233
1594753;1612913;1586289
1596340;1614489;1587908
1596238;1614411;1587776
1595639;1613808;1587152
1594152;1612236;1585567
1592237;1610299;1583592
1591767;1609843;1583174
1592338;1610391;1583756
1593719;1611852;1585201
1595781;1614014;1587296
1596753;1614916;1588239
1596278;1614402;1587713
1594740;1612853;1586128
1592721;1610782;1584096
1591984;1610081;1583426
1592319;1610466;1583773
1593293;1611459;1584792
1595255;1613535;1586824
1596432;1614678;1588009
1596328;1614497;1587848
1595661;1613779;1587125
1593681;1611770;1585055
1591918;1610014;1583293
1591993;1610122;1583440
1593031;1611183;1584529
1594747;1612953;1586360
1596462;1614659;1588066
1596628;1614818;1588161
1595890;1614024;1587318
1594369;1612438;1585789
1592676;1610718;1584024
1592142;1610209;1583513
1592325;1610456;1583794
1593583;1611783;1585114
1595785;1614013;1587343
1596464;1614721;1588001
1595877;1614138;1587446
1594711;1612872;1586214
1592637;1610736;1584001
1591613;1609719;1582983
1592144;1610315;1583601
1593130;1611313;1584624
1594815;1613033;1586366
1596136;1614319;1587675
1596323;1614482;1587859
1595571;1613741;1587124
1593609;1611708;1585088
1592040;1610106;1583476
1591823;1609971;1583306
1592603;1610744;1584061
1594618;1612703;1586121
1596340;1614511;1587948
1596391;1614538;1587958
1595804;1613939;1587319
1594504;1612638;1585936
1592494;1610556;1583869
1591858;1609966;1583276
1592876;1610996;1584359
1595324;1613469;1586838
1598866;1617066;1590452
1601614;1619806;1593179
1602892;1621106;1594442
1603408;1621545;1594909
1603391;1621478;1594842
1604250;1622346;1595691
1605957;1624073;1597458
1607983;1626139;1599545
1611073;1629277;1602714
1613506;1631716;1605162
1614345;1632522;1605913
1614621;1632768;1606158
1613571;1631683;1605033
1612230;1630303;1603606
1612423;1630599;1603956
1613559;1631729;1605136
1615140;1633289;1606690
1616647;1634801;1608190
1616724;1634893;1608229
1615550;1633704;1607037
1613272;1631352;1604684
1610423;1628454;1601822
1608537;1626608;1599924
1607518;1625625;1598930
1607496;1625599;1598975
1608284;1626456;1599844
1607790;1625959;1599289
1605849;1624024;1597300
1603370;1621438;1594783
1599853;1617895;1591201
1597243;1615279;1588549
1596409;1614492;1587824
1596279;1614376;1587735
1597110;1615245;1588623
1598061;1616232;1589638
1597878;1615993;1589349
1596709;1614768;1588123
1594543;1612590;1585948
1592613;1610639;1583965
1592239;1610271;1583595
1592820;1610951;1584281
1594517;1612753;1586058
1596419;1614619;1587944
1596659;1614803;1588120
1596084;1614192;1587546
1594957;1613059;1586449
1592871;1610901;1584293
1591871;1609911;1583276
1592325;1610489;1583810
1593500;1611681;1585040
1595521;1613707;1587113
1596813;1614997;1588336
1596516;1614696;1588011
1595276;1613342;1586729
1593321;1611333;1584714
1592229;1610270;1583611
1592322;1610400;1583709
1592876;1611018;1584325
1594553;1612746;1586086
1594994;1613191;1586514
1593551;1611662;1585017
1591999;1610118;1583445
1589916;1607944;1581308
1588741;1606759;1580129
1590849;1608969;1582303
1596491;1614706;1588079
1605521;1623780;1597167
1617404;1635765;1609163
1630506;1648938;1622299
1644444;1662856;1636237
1658983;1677327;1650761
1672994;1691339;1664781
1687168;1705588;1678937
1700728;1719246;1692376
1712191;1730850;1703741
1721297;1740170;1712783
1724434;1743307;1715743
1721633;1740328;1712806
1713581;1732010;1704670
1700871;1718926;1691851
1685528;1703373;1676569
1669851;1687671;1660911
1653850;1671667;1644914
1638804;1656674;1629921
1625753;1643671;1616919
1613738;1631678;1604926
1603347;1621283;1594553
1594242;1612196;1585439
1587646;1605583;1578836
1584658;1602636;1575913
1583983;1602029;1575353
1585296;1603391;1576721
1587614;1605786;1579090
1588943;1607108;1580428
1589919;1608042;1581380
1590519;1608603;1581941
1589926;1607991;1581331
1589970;1608024;1581371
1591315;1609373;1582694
1592966;1611081;1584443
1595355;1613513;1586927
1596961;1615173;1588543
1596984;1615157;1588498
1595941;1614021;1587414
1594047;1612101;1585451
1592819;1610889;1584237
1592831;1610902;1584281
1593351;1611487;1584831
1595034;1613231;1586541
1596823;1615009;1588356
1597079;1615241;1588578
1596578;1614702;1588001
1594918;1613016;1586348
1592718;1610785;1584111
1592231;1610291;1583634
1593138;1611254;1584553
1594368;1612525;1585865
1596068;1614293;1587611
1596871;1615111;1588431
1596543;1614757;1588078
1595411;1613521;1586855
1594269;1612323;1585672
1595334;1613410;1586774
1597739;1615844;1589222
1600934;1619091;1592474
1605248;1623440;1596871
1608613;1626855;1600248
1610191;1628432;1601791
1611064;1629224;1602601
1610735;1628863;1602187
1610686;1628773;1602126
1612374;1630481;1603844
1614503;1632628;1606031
1617102;1635327;1608715
1619802;1638017;1611403
1621384;1639535;1612889
1621852;1639956;1613309
1621193;1639284;1612644
1620439;1638459;1611823
1621094;1639186;1612608
1622673;1640829;1614242
1624956;1643136;1616504
1627584;1645800;1619198
1628831;1647001;1620412
1628984;1647138;1620479
1628485;1646609;1619944
1626564;1644646;1617986
1625021;1643089;1616475
1625148;1643224;1616658
1626133;1644247;1617598
1627719;1645923;1619251
1628767;1646943;1620308
1628108;1646236;1619593
1626335;1644442;1617784
1623523;1641546;1614881
1621031;1639061;1612411
1619603;1637694;1611038
1618692;1636763;1610115
1618854;1636988;1610365
1619139;1637321;1610694
1617910;1636038;1609397
1615601;1633703;1607024
1612028;1630084;1603406
1607634;1625629;1598913
1604913;1622905;1596254
1603624;1621691;1595048
1602693;1620813;1594163
1602515;1620634;1593986
1601792;1619948;1593239
1600063;1618209;1591491
1597781;1615915;1589229
1594948;1612983;1586289
1593010;1611016;1584329
1592699;1610790;1584057
1593409;1611547;1584813
1595328;1613513;1586814
1596659;1614814;1588145
1596331;1614486;1587763
1595459;1613582;1586923
1593793;1611882;1585204
1592011;1610100;1583385
1591783;1609920;1583199
1592501;1610628;1583970
1593908;1612058;1585435
1595882;1614067;1587434
1596730;1614893;1588243
1596172;1614281;1587619
1594489;1612568;1585901
1592440;1610494;1583821
1591816;1609877;1583241
1592321;1610439;1583791
1593608;1611764;1585130
1595644;1613868;1587236
1596536;1614723;1588063
1596289;1614426;1587778
1595606;1613636;1587054
1593584;1611599;1584913
1591935;1609985;1583254
1592153;1610246;1583553
1593166;1611288;1584648
1595017;1613165;1586564
1596625;1614809;1588181
1596646;1614809;1588122
1595740;1613881;1587213
1594077;1612124;1585491
1592493;1610536;1583863
1592179;1610248;1583531
1592453;1610566;1583883
1593868;1612099;1585433
1596009;1614228;1587645
1596644;1614798;1588205
1596113;1614256;1587551
1594720;1612833;1586133
1592398;1610473;1583791
1591443;1609546;1582855
1592214;1610333;1583674
1593334;1611474;1584838
1595070;1613251;1586614
1596335;1614538;1587853
1596257;1614401;1587764
1595369;1613439;1586821
1593396;1611464;1584821
1591897;1609976;1583291
1591796;1609909;1583236
1592711;1610901;1584196
